geo,NUTS_NAME,CNTR_CODE,year,dominant_class,dominant_koppen,pct_Dfb,pct_Dfc,pct_ET,pct_Cfb,pct_BSk,pct_EF,pct_BSh,pct_Csa,pct_Csb,pct_Dsb,pct_Cfa,pct_Dsc,pct_BWk,pct_Dfa,pct_Af,pct_Am,pct_Aw,pct_Cwa,pct_Cwb,pct_Dsa,pct_Cfc,pct_BWh,pct_Csc
SK03,Stredné Slovensko,SK,2000,26,Dfb,0.8971886541372307,0.10163045181329934,0.0022616358674845596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.219921297545165e-05,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK03,Stredné Slovensko,SK,2001,26,Dfb,0.9054000218647721,0.10600873848423288,0.004264119907690148,0.003999712109960163,0.004781012242868406,0.0022657957628371356,0.0024791458708642786,0.0048337419611777085,0.010647155277610936,0.004540817861470401,0.007339806138900007,0.003985345024830648,0.006675930356779838,0.003959749514724883,0.0025175003766538893,0.0018113754444120866,0.0028973195283776383,,,0.006686159763521644,0.002083722367791822,0.003148346364656669,0.0020893015344286936
SK03,Stredné Slovensko,SK,2002,26,Dfb,0.9111444057059106,0.10990071057221859,0.012573526308225998,0.008055585733602436,0.010502610254191743,0.002178488633857825,0.0041824946529944555,0.002646557713245872,0.010289241944520524,0.009378980364526536,0.00749103663157356,0.007262012188216693,0.009572388590220197,0.012387454379969591,0.00801522087492697,0.006593763584189116,0.010148462468340374,,,0.012234401739469112,0.0033248473054894433,0.007438516931807588,0.01057559000640559
SK03,Stredné Slovensko,SK,2003,26,Dfb,0.9130700474018437,0.1061848100243402,0.016374441411768463,0.010917275017376884,0.012363217062685658,0.0054617100399369884,0.00904115000808301,0.002264276874803118,0.015011032506704774,0.007432616077342166,0.010990142245491852,0.007963483794951392,0.015922214674166546,0.014002615891022245,0.01199826043104049,0.01361981321382216,0.008337238025348637,,,0.012149415349595238,0.005960247218222388,0.011082755283165642,0.013433251681984677
SK03,Stredné Slovensko,SK,2004,26,Dfb,0.9109787637094392,0.09894799495006956,0.017937791033197106,0.008418146200123433,0.007541559950100318,0.008414390162708249,0.007704565142405872,0.0010947215401227693,0.012935688233324125,0.008996787033125564,0.012827735160963888,0.006802791411403716,0.005676689200754906,0.016508598054346596,0.014832497902135637,0.013161934207279902,0.0122703016060216,,,0.00530893272111753,0.009119147130194662,0.003870126336051877,0.010133666404645155
SK03,Stredné Slovensko,SK,2005,26,Dfb,0.9119437192434345,0.09349427636150015,0.012986776187999483,0.005580856523843322,0.007865291568210154,0.004447553081319338,0.005435244468758842,0.0,0.011707097098911661,0.002693053653951942,0.009681732083096691,0.003992192586224184,0.007647382099664968,0.01195108715970238,0.011248408869972517,0.005545058825863954,0.004758460738092513,,,0.004914457150530115,0.005571741317065034,0.0,0.009745417029460898
SK03,Stredné Slovensko,SK,2006,26,Dfb,0.9135839434294591,0.09246368272919898,0.007874636936503978,0.003568606375737998,0.0041442003362197,0.0010575790879956293,0.0,0.0,0.005744284158750963,0.005291907672601679,0.007064372732670754,0.0016387957430265144,0.004322623762291502,0.004883451136677916,0.0072106048251764305,0.0052705951343743895,0.0,,,0.0007823141989074616,0.003248578328564594,0.0,0.004411974703783423
SK03,Stredné Slovensko,SK,2007,26,Dfb,0.9096355453432065,0.08953545811942204,0.00601515723982047,0.0,0.0,0.0015756698425568724,0.0002253465878278363,0.0,0.0018374600702790239,0.0,0.0017192461752332548,0.0010818338430243278,0.0,0.0,0.000612765364791836,0.004364738237650873,0.0,,,0.0,0.0,0.0,0.0020354009493144913
SK03,Stredné Slovensko,SK,2008,26,Dfb,0.9078902717415543,0.08440331612574087,0.003331673358181292,0.0,0.0,0.0,0.0,0.0,0.0,0.0009127510015126137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK03,Stredné Slovensko,SK,2009,26,Dfb,0.9094747762265869,0.08045801062590942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK03,Stredné Slovensko,SK,2010,26,Dfb,0.9106803373744892,0.07761214617691985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK03,Stredné Slovensko,SK,2011,26,Dfb,0.9128847738766387,0.07273964144506102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK03,Stredné Slovensko,SK,2012,26,Dfb,0.9280682323516294,0.06808711484362717,0.0,0.0,0.0,0.0,0.0020085111773852716,0.0,0.0022558881326854158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0014241353621665216,0.0,0.0,0.0
SK03,Stredné Slovensko,SK,2013,26,Dfb,0.9371002710179627,0.0709113457350793,0.005013884961507075,0.0,0.0,0.00015728984798175214,0.0038432512036068256,0.0,0.0005895769386746432,0.0,0.0035015568551718082,0.0,0.0,0.0011045633003369444,0.0,0.0007113083323779255,0.0,,,0.005519587384261292,0.0,0.002327204069658328,0.0
SK03,Stredné Slovensko,SK,2014,26,Dfb,0.9443860978275899,0.07828598646040796,0.011576954766996075,0.0,0.0010923288637871573,0.0080957114450043,0.007115695948897597,0.0,0.004455237061883094,0.0024260520429010574,0.010742789811939863,0.00976427511561552,0.0,0.0068757100840385835,0.0,0.00662918747805784,0.006362269621471789,,,0.008010720321613261,0.0,0.007702227296931549,0.0
SK03,Stredné Slovensko,SK,2015,26,Dfb,0.9534117993927402,0.08031097714885599,0.014401643983457498,0.0034235923658854483,0.002253874379126367,0.009719174176269677,0.0040738401254428215,0.006934769642104601,0.00505739528549873,0.010619421836609156,0.017300727053164787,0.012264653471264247,0.008538440704153352,0.006452407034104201,0.005385232712525005,0.01069003728118548,0.010712932148702654,,,0.010670947102089746,0.0,0.01011225899004306,0.00538344519537695
SK03,Stredné Slovensko,SK,2016,26,Dfb,0.9533701145467866,0.08359028480343524,0.017641835230322634,0.007769038563057588,0.00552023596122399,0.00944704831507414,0.003864116151966508,0.0027033938626921643,0.005466899068666993,0.011129236914305791,0.01703798553009686,0.015615669506679697,0.012826637837348746,0.006230499395005675,0.00911842296756774,0.010562378867834055,0.008709318008763721,,,0.00885687752617788,0.0019675902215185153,0.014123165572777428,0.010037785755983457
SK03,Stredné Slovensko,SK,2017,26,Dfb,0.9553995589461561,0.08240921709735055,0.009643858976401177,0.007013144640642643,0.0014347364802899162,0.005468868523401095,0.005250076041682852,0.003908931198824165,0.008378907231248674,0.013930360309921331,0.019666747680576857,0.018451279507821963,0.010912004489458291,0.004093591053120736,0.010908695499104296,0.011963053583668564,0.006867004492977968,,,0.010416128746694142,0.0019612019054780017,0.012128943706934753,0.010316217745169668
SK03,Stredné Slovensko,SK,2018,26,Dfb,0.9532406207270624,0.0793813325960884,0.00945211393312535,0.009000975646940646,0.005146589195369803,0.004363313248657617,0.0013683606714208806,0.0037974209365800073,0.006847669262903737,0.01732936778573916,0.011999586091189543,0.014531233669862136,0.007080945545082829,0.0025972501720079675,0.0006490337011931602,0.009148631045279737,0.0006513613389463593,,,0.0058948961276466235,0.0,0.013762481073457337,0.007086450603435721
SK03,Stredné Slovensko,SK,2019,26,Dfb,0.9516927880759036,0.0690862423261576,0.00792526006644352,0.0019353624274374426,0.0018745688446772566,0.0,0.0,0.0,0.003956269841284407,0.012070279290719453,0.01046855811045298,0.0017369560146153723,0.00339826569659394,0.0010478300770970766,0.0,0.005365755783314835,0.0014439400292417868,,,0.006160640774433285,0.0,0.0052360983624758495,0.008958346743906746
SK03,Stredné Slovensko,SK,2020,26,Dfb,0.9473322748666209,0.06319081950840988,0.0023024917109139985,0.0,0.0,0.0,0.0,0.0,0.0,0.007057789049868786,0.007356400851728491,0.0,0.0,0.0,0.0,0.0,0.0,,,0.001982162524502335,0.0,0.0,0.005097511027268681
SK03,Stredné Slovensko,SK,2021,26,Dfb,0.949455449649279,0.05142333822356976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0002546746696420639
SK03,Stredné Slovensko,SK,2022,26,Dfb,0.949056606239932,0.03875261745155932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK03,Stredné Slovensko,SK,2023,26,Dfb,0.9544210321713538,0.03898201660286867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK03,Stredné Slovensko,SK,2024,26,Dfb,0.9639999449865903,0.03491297659459003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK03,Stredné Slovensko,SK,2025,26,Dfb,0.9727263915394182,0.03403097458974299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000370946946438043,0.0,,,0.004778097658585004,0.0,0.0,0.0
SK04,Východné Slovensko,SK,2000,26,Dfb,0.9508704986496316,0.04410062173953873,0.005607018384306406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010071747022045755,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK04,Východné Slovensko,SK,2001,26,Dfb,0.9528813380878453,0.049261607422753324,0.01511547864062357,0.0,0.0009753155936946542,0.004363407782341444,0.00547654020017904,0.0,0.001376948912629912,0.0032949804578758725,0.005461039971324121,0.0005089319587551324,0.006530580414759971,0.00942890523417311,0.0008677586449970629,0.00708334763331799,0.005899921979663104,,,0.006332534040417236,0.005685651840869492,0.005123951817094784,0.003495508802268247
SK04,Východné Slovensko,SK,2002,26,Dfb,0.9559046235518517,0.05187119057364787,0.01989556565590043,0.0,0.0028563273611447726,0.003986129425223737,0.003197185944720595,0.005289632405401772,0.004087770488825653,0.013494937673611821,0.00980578208003816,0.0036304674720180966,0.006508700423254905,0.00979766925902717,0.007934056963314463,0.00977812603003511,0.010153060703316844,,,0.003222969040715556,0.013690262901458496,0.009959974793946167,0.0
SK04,Východné Slovensko,SK,2003,26,Dfb,0.9610824037394501,0.051419345195301246,0.020931936306194165,0.005663414386361536,0.00234748775293416,0.007884777808176395,0.009828521309486927,0.006312111401516894,0.007504822034814149,0.013553381811327111,0.007089319413309449,0.0051350468974931335,0.0077703228636868535,0.011049957937557744,0.012773012529920658,0.012585866030568986,0.011513212280083961,,,0.007218922451817681,0.010629454602406843,0.007685046342221583,0.0013973476245728103
SK04,Východné Slovensko,SK,2004,26,Dfb,0.9621944473621843,0.053431075911689135,0.01999635036214562,0.010542656831269821,0.003859615222750035,0.0043969756027651494,0.007088942825062322,0.0037762374090376284,0.006821397367019727,0.013050935623571574,0.006607848393944625,0.005312648536819885,0.009772550579090447,0.011645296144784838,0.007303788796048665,0.007675156720637736,0.010950951170003952,,,0.009028163994329968,0.012335328631263808,0.0016677198901595813,0.0014532589247131973
SK04,Východné Slovensko,SK,2005,26,Dfb,0.9573043470259328,0.05091868333430583,0.014533848165976793,0.004427193564509265,0.003015856605615089,0.004515181642267703,0.0011003827145786398,0.0024310097217703263,0.002114368213502008,0.011917065139462503,0.0017511280900787875,0.002583130946023194,0.008330850466193277,0.00927283922531513,0.0038288793674536433,0.005350032440435491,0.012787240018719299,,,0.0035482943616634444,0.010572527303868536,0.001521844436651991,0.0
SK04,Východné Slovensko,SK,2006,26,Dfb,0.9590315356877198,0.04254558689310621,0.008916230534831506,0.0005947195468330069,0.0,0.0,0.00037092974302845375,0.00305084869913059,0.0010535888031218746,0.003708265500464351,0.0,0.0017657319916463974,0.0034911426722335293,0.0051284313700863705,0.0,0.004544765272766144,0.00642917319848814,,,0.0038102787331730187,0.008286428826292843,0.0018134771114684473,0.0010922606282885543
SK04,Východné Slovensko,SK,2007,26,Dfb,0.9521803523153279,0.04544912066267204,0.00384629508924548,0.0013075090222828033,0.0,0.0,0.0033227005261290254,0.0,0.002311184563935363,0.0009611977368129835,0.0,0.0,0.0,0.0,0.0,0.0,0.0006435716901959962,,,0.0,0.002637806554380134,0.0,0.0
SK04,Východné Slovensko,SK,2008,26,Dfb,0.95447822518405,0.037528583606217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK04,Východné Slovensko,SK,2009,26,Dfb,0.9484757850064048,0.04012950881702144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK04,Východné Slovensko,SK,2010,26,Dfb,0.9467156515543387,0.036558951347404674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK04,Východné Slovensko,SK,2011,26,Dfb,0.9512157622445501,0.03426473370337821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK04,Východné Slovensko,SK,2012,26,Dfb,0.9479134073938641,0.04019151339424749,0.0,0.0,0.0012806632094159416,0.0,0.0,0.0,0.0021861327415167277,0.0,0.0,0.0013210272671582432,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
SK04,Východné Slovensko,SK,2013,26,Dfb,0.949535448001953,0.04339414342001108,0.01187213734592191,0.0012768508402744882,0.0036700711112326798,0.0,0.0016296020055550824,0.0,0.001828728429810655,0.0,0.00015502392496668586,0.0005558456611266556,0.0027988657651209572,0.0,0.0,0.0,0.008282064941399468,,,0.0005944233232756184,0.0,0.0067829017008991565,0.004613497077826667
SK04,Východné Slovensko,SK,2014,26,Dfb,0.9600331383041195,0.04854666884648696,0.00637879547115894,0.01038820441968985,0.011624288755044941,0.0,0.006238937067747067,0.001539190375842472,0.005822558653948182,0.0027564464961129425,0.009427508062606402,0.0033242614789854054,0.011298266195877356,0.0,0.0014027790872849178,0.0036465181253157253,0.012548875897827085,,,0.0016720318239855695,0.0015847955696347638,0.009733779460901234,0.004137821728226921
SK04,Východné Slovensko,SK,2015,26,Dfb,0.9660254316229979,0.05327166223161581,0.017452826332297115,0.014296281467687782,0.0075041636990168525,0.003181267104185672,0.011346420077908774,0.006662191936731578,0.010996150224061474,0.008876942251022094,0.01188985695527502,0.008840823209510162,0.010749329891823447,0.001581714330189726,0.00873768624774076,0.004701544642702246,0.015365096307916139,,,0.004553723138028764,0.006045837950243596,0.01445851263310757,0.007574908271605729
SK04,Východné Slovensko,SK,2016,26,Dfb,0.9718677905543852,0.049523328166531745,0.016538308880359426,0.01586720491247075,0.009008588198603099,0.007968901766824554,0.008737554156392316,0.007146952897721416,0.01162756527169848,0.006947223204886704,0.006991150026431463,0.012682336557216433,0.01274696126630485,0.0014277141350659914,0.010315085820128165,0.0042811691150435975,0.011513580137137984,,,0.009622916181238134,0.009332779960995333,0.014939955031552788,0.013765230658523224
SK04,Východné Slovensko,SK,2017,26,Dfb,0.9711381319714325,0.050676020124270436,0.013011639078854654,0.01146983127210181,0.0050611444049326665,0.009462520757702923,0.005036281950619821,0.010259486246245753,0.00927081603519266,0.008568452151681682,0.010283076989013155,0.013403596833817776,0.01059534113379279,0.0038415461568313634,0.008800811096847916,0.012293723153765874,0.013238475781612965,,,0.006282377687856264,0.007911408655080068,0.013847686553750602,0.013051465864911575
SK04,Východné Slovensko,SK,2018,26,Dfb,0.9687526304743267,0.046729143694436086,0.013823254693210368,0.009275658982727586,0.0003990599418068263,0.010238584566074871,0.006147662842340635,0.007530625403184528,0.007586154517392523,0.006205907562201424,0.006252933437549702,0.008185976947637565,0.005783776843963428,0.0,0.0,0.008147895390557686,0.00807449841539185,,,0.007078636646845355,0.012424320281228612,0.012757072346907438,0.010734784633181296
SK04,Východné Slovensko,SK,2019,26,Dfb,0.9627871774837116,0.039688711804984594,0.0038046338145131505,0.0019900884875916885,0.001027279850225285,0.006975212721377475,0.003775178390275871,0.0017972245713738068,0.0033664831369507996,0.000597627684062262,0.0,0.005621617457798105,0.0032083735610558685,0.0,0.0,0.0052141419929893126,0.00701262149563525,,,0.006862483596111085,0.010826507864268956,0.008413206455177014,0.004201152390933715
SK04,Východné Slovensko,SK,2020,26,Dfb,0.9544455477953241,0.04162110567990954,0.002865517128842376,0.00019022859560808344,0.003247587532470875,0.0,0.0,0.0,0.0,5.827817344925684e-05,0.0,0.0015246900992776356,0.0,0.0,0.0,0.00029629896906984126,0.0015656412486215626,,,0.0,0.008731722806706243,7.481669202538286e-05,0.0
SK04,Východné Slovensko,SK,2021,26,Dfb,0.950355995699001,0.03639973553787508,0.0,0.0,0.001565188118286106,0.0,0.0,0.0,0.0009485262196090487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007064295483463221,,,0.0,0.004949490614978046,0.0,0.0
SK04,Východné Slovensko,SK,2022,26,Dfb,0.9521315038403392,0.024558887554250668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0028748534166405503,0.0,0.0
SK04,Východné Slovensko,SK,2023,26,Dfb,0.9533531928316026,0.022429266292127426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.00209144711100054,0.0,0.0
SK04,Východné Slovensko,SK,2024,26,Dfb,0.9488117001830574,0.025645499101713858,0.0,0.0,0.0,0.0,0.0,6.549373694118149e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0006558376734871613,0.0,0.0
SK04,Východné Slovensko,SK,2025,26,Dfb,0.9522785852469066,0.03309291200057287,0.0016095266289668907,0.0,0.0,0.0,0.0,0.004681452676969437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027803363806118914,,,0.0,0.0010428713527828974,0.0,0.0
TR10,İstanbul,TR,2000,8,Csa,0.0,0.0,0.0,0.0,0.004967426840101308,0.0,0.0,0.991016848743875,0.0026829704978290226,0.0,0.0005085358441596947,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2001,8,Csa,0.00917487291593008,0.0036034827690000805,0.003912474747928026,0.0076520478687132016,0.01530380224537065,0.004184432659419398,0.005522932528470202,1.0,0.00752053428979352,0.0050150628724045365,0.007516958778013267,0.0035008292559031958,0.0020654019476773373,0.0010075089470819383,0.0012487595571605225,0.00161371586333971,0.006281938255178276,,,0.003169367807577965,0.001901687477487252,0.00617203013911557,0.004736960564441205
TR10,İstanbul,TR,2002,8,Csa,0.014905187739960683,0.012188384862358268,0.008563676903767458,0.007798939561935513,0.01786871566254765,0.007587157794404328,0.0041062843267010915,1.0,0.008183662484308433,0.010810760294124191,0.010811828222593352,0.007374020193591647,0.007615590511094155,0.0030568829755537354,0.008666484042744664,0.004072728693585669,0.0,,,0.005640186961553849,0.003921584043954903,0.007518457973405977,0.006135652083655805
TR10,İstanbul,TR,2003,8,Csa,0.016195885555109743,0.01344932313250209,0.0016086167966841251,0.00966774470022092,0.019037543084263617,0.010614414154293424,0.002959395215891685,1.0,0.006504158000109175,0.016710089652166443,0.014421371270688734,0.01016835967825424,0.007791007311843022,0.006151478621962127,0.007792153927017043,0.005925803285352502,0.0,,,0.01620714140666283,0.008473892334773903,0.010294383954009658,0.008422384515225855
TR10,İstanbul,TR,2004,8,Csa,0.015027955442406024,0.010728647907279294,0.0014432962344994547,0.010010760825114361,0.018518629070573927,0.013216836779866601,0.004549180794792681,1.0,0.00573257442971698,0.014688993029068852,0.01091808130805815,0.011882209752707856,0.009928484271307233,0.009225079211602266,0.005521235766550913,0.005622191516683358,0.0020111550152798014,,,0.013875108168984553,0.010904333269378327,0.011160668363528376,0.005241566070429702
TR10,İstanbul,TR,2005,8,Csa,0.005914162803843101,0.013480526938314499,5.2002580192628094e-05,0.008302478849289906,0.01699234787603979,0.012606862372377153,0.0012373853551170136,1.0,0.0,0.010748267469097022,0.010019304455650184,0.002546933314505659,0.009687647053524224,0.01048576895837962,0.0050492593826304295,0.0,0.003975696724909562,,,0.008081312590367564,0.005868429779994155,0.008631117159062379,0.003498989691896377
TR10,İstanbul,TR,2006,8,Csa,0.0027421934665052172,0.00358409452077876,0.0,0.0071066510138069776,0.008005588244487433,0.013641068358065205,6.9804102293524045e-06,1.0,0.0,0.006413109665130462,0.003509432676265344,0.0,0.005230968353598898,0.006415187368756721,0.0,0.0,0.0,,,0.0,0.0012941708568939064,0.0056468777688580335,0.0020295266499682774
TR10,İstanbul,TR,2007,8,Csa,0.0006668348817671266,0.0,0.0,9.602449126252252e-05,0.008081550661534693,0.005074253280543133,0.0,1.0,0.0,0.0009389908184084593,0.001330245313335778,0.0,0.004915658739788522,0.002565891858094622,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2008,8,Csa,0.0,0.0,0.0,0.0,0.002584679503086388,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00011579332089942541,0.0008706828711895183,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2009,8,Csa,0.0,0.0,0.0,0.0,0.0009734158319366108,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2010,8,Csa,0.0,0.0,0.0,0.0,0.00275559724330622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2011,8,Csa,0.0,0.0,0.0,0.0,0.0020009883320244006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0010527449840886296,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2012,8,Csa,0.0,0.0,0.0,0.0,0.0008800476911455771,0.0,0.0,1.0,0.0,0.0,0.004446782821685566,0.0,0.0,0.0031787897584334987,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2013,8,Csa,0.0,0.0,0.0018488222771885876,0.0,0.005140950124547183,0.0012674531112856094,0.0005217272219797036,1.0,0.0,0.0016501010354168478,0.009187796857646544,0.0,0.0,0.0,0.0014313280231276287,0.0,0.0,,,0.0,0.0006709081336323323,0.0,0.0
TR10,İstanbul,TR,2014,8,Csa,0.0,0.0005105245164147079,0.006882842480712699,0.0,0.012105554972133444,0.005444400659180169,0.010196116020550807,1.0,0.0,0.004474138198137027,0.009352624668173612,0.0,0.00883581760794495,0.0027711291946678545,0.0025205380668568483,0.0015647941394643103,0.004104250642740086,,,0.0,0.005137844624167349,0.0003004900149794964,0.0037092806471693196
TR10,İstanbul,TR,2015,8,Csa,0.0026254381328266654,0.001681526152200857,0.008824764605563298,0.0015629328960262085,0.014390352824307815,0.011843675100697055,0.014231244064362394,1.0,0.0,0.0061226801054540415,0.013507886597048418,0.005576035789653216,0.01032601708381707,0.0077712771071139905,0.01036663426885183,0.004013755197739071,0.004291480686014215,,,0.0020837466743035566,0.010808584033673194,0.0,0.005109551040627589
TR10,İstanbul,TR,2016,8,Csa,0.0033006794703392033,0.0008217428475253558,0.010551494191611768,0.0026506561469441907,0.017770007435662715,0.014521303447317557,0.01015231224920386,1.0,0.0,0.00977803086730136,0.013363183575963975,0.0011838677004386844,0.013958137262588335,0.010143402389087596,0.012212231495661606,0.008523398951784998,0.012006265225007836,,,0.0014184935327926796,0.014411412285304662,0.006201560578364941,0.00591439949574149
TR10,İstanbul,TR,2017,8,Csa,0.0,0.006030899239383252,0.007836301703436894,0.0036514351983350825,0.014903153094518883,0.01871687241025008,0.007754140012288985,1.0,0.0,0.005175924092315821,0.015474747786750526,0.005356847922158573,0.011659770079672869,0.017467235855467778,0.012287678150972231,0.008279050664989872,0.009471454263941931,,,0.00631063318088845,0.013221497784500767,0.0068055460055252695,0.005753122137402101
TR10,İstanbul,TR,2018,8,Csa,0.0006189693805348099,0.004837722780391881,0.006473386936806123,0.003441486766865806,0.011003937892238393,0.01675010897365427,0.008305546733130479,1.0,0.0,0.0017723588035480657,0.00642999252951024,0.0035556336260968036,0.009479815312787899,0.010757632782516121,0.010616822777110945,0.00866457875118262,0.008101771115824124,,,0.002707210317355173,0.016088415378305763,0.011539469352210101,0.0
TR10,İstanbul,TR,2019,8,Csa,0.0,0.0,0.0010775472023599002,0.004173251632490394,0.009329187045968442,0.00825778812657387,0.00800711470805239,1.0,0.0,0.001452173954709847,0.0017007450278022393,0.0,0.0,0.0035717742482460546,0.001857701063522363,0.010361807921031465,0.004074807905601417,,,0.0,0.006673204780382119,0.007361517535643864,0.0
TR10,İstanbul,TR,2020,8,Csa,0.0,0.0,0.0,0.0,0.005734880203242091,0.0017287460336846481,0.0035620937033070178,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007043964781338756,0.0,,,0.0,0.00248183642527519,0.0,0.0
TR10,İstanbul,TR,2021,8,Csa,0.0,0.0,0.0,0.0,0.0006121226693670157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007251107693995859,0.0,,,0.0,0.00042354221599113975,0.0,0.0
TR10,İstanbul,TR,2022,8,Csa,0.0,0.0,0.0,0.0,0.0021198265980125843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2023,8,Csa,0.0,0.0,0.0,0.0,0.003452358530712886,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2024,8,Csa,0.0,0.0,0.0,0.0,0.002514801280613988,0.0,0.0,1.0,0.0,0.0,0.000806686666481698,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR10,İstanbul,TR,2025,8,Csa,0.0,0.0,0.0,0.0001400634319768156,0.006689098725757765,0.0,0.0,1.0,0.0,0.0011581216692446447,0.003326245966212423,0.0,0.000640300669509806,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR21,"Tekirdağ, Edirne, Kırklareli",TR,2000,8,Csa,0.0,0.0,0.0,0.02174633918667206,0.007663363998251049,0.0,0.0,0.8890073002298378,0.026823569282881595,0.0,0.05932341168526265,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
TR21,"Tekirdağ, Edirne, Kırklareli",TR,2001,8,Csa,0.005924747852251257,0.002944684644873203,0.0079418150023932,0.024722494030215113,0.01159088593729177,0.0033691460319508143,0.005207564910434181,0.9066920753743859,0.026139232176677043,0.0001007064400176767,0.0684527386918969,0.0010853449383870476,0.006622468720179903,0.005056949607480478,0.004705806426695736,0.006039753839889791,0.0,,,0.0055473115348377445,0.009833443135018952,0.002094787952281168,0.008371121350756013
TR21,"Tekirdağ, Edirne, Kırklareli",TR,2002,8,Csa,0.010899659170217136,0.004899726434585119,0.011746428547595698,0.02228300095041561,0.018910681958088094,0.0075916266883828114,0.005593025396569407,0.9160730934114197,0.022499704806601965,0.014672316217244326,0.0651779344992047,0.007458519276001411,0.012951291122158868,0.009495051034021608,0.013675558103170704,0.010872354199695282,0.008260446637555619,,,0.0047476465902280395,0.009626058936096953,0.00508143042286606,0.011035216265347455
